YMD,startHMS,startSSM(s),stopSSM(s),idnum,dispersionConstant,burstOrSurvey,electricOrMagnetic,altitude(km),radius(RJ),mshell,mlat(deg),lat(deg),jovigraphic_latitude(deg),centrifugal_latitude(deg),mlt(hours),lt(hours),io_phase(deg),longitude(deg),footlat(deg),footlon(deg)
20220224,220844.74,79724.74,79727.33,909,401.69,Burst,Magnetic,339903,5.7496,5.9242,8.833,15.959,16.2991,11.8507,19.55,19.65,311.077,329.537,72.619,304.6
20220224,220113.73,79273.73,79274.59,910,393.661,Burst,Electric,349693,5.8862,6.0618,8.816,15.321,15.6412,11.6371,19.56,19.66,309.924,324.842,72.44,299.564
20220224,220113.73,79273.73,79276.32,910,565.194,Burst,Magnetic,349674,5.886,6.0615,8.815,15.323,15.6425,11.6375,19.56,19.66,309.925,324.85,72.44,299.574
20220224,220150.02,79310.02,79310.02,911,277.313,Burst,Electric,348916,5.8754,6.051,8.814,15.375,15.695,11.655,19.56,19.66,309.983,325.2,72.452,299.971
20220224,220150.02,79310.02,79310.02,911,537.838,Burst,Magnetic,348916,5.8754,6.051,8.814,15.375,15.695,11.655,19.56,19.66,309.983,325.2,72.452,299.971
20220224,220221.98,79341.98,79341.98,912,550.206,Burst,Electric,348224,5.8658,6.041,8.814,15.419,15.7393,11.6673,19.5563,19.66,310.073,325.52,72.463,300.332
20220224,220221.98,79341.98,79341.98,912,373.916,Burst,Magnetic,348224,5.8658,6.041,8.814,15.419,15.7393,11.6673,19.5563,19.66,310.073,325.52,72.463,300.332
20220224,220324.19,79404.19,79405.06,913,355.348,Burst,Electric,346866,5.8469,6.0216,8.813,15.503,15.8269,11.6923,19.55,19.66,310.241,326.187,72.485,301.037
20220224,220324.19,79404.19,79405.92,913,392.838,Burst,Magnetic,346857,5.8468,6.0215,8.813,15.503,15.8276,11.6925,19.55,19.66,310.242,326.192,72.485,301.042
20220224,220326.78,79406.78,79406.78,914,247.828,Burst,Electric,346820,5.8463,6.021,8.813,15.506,15.8302,11.6934,19.55,19.66,310.245,326.212,72.486,301.061
20220224,220326.78,79406.78,79406.78,914,387.024,Burst,Magnetic,346820,5.8463,6.021,8.813,15.506,15.8302,11.6934,19.55,19.66,310.245,326.212,72.486,301.061
20220224,220423.81,79463.81,79466.4,915,449.524,Burst,Magnetic,345556,5.8286,6.0035,8.814,15.588,15.9135,11.7226,19.55,19.66,310.384,326.851,72.508,301.714
20220523,031128.610,11488.61,11493.79,916,735.134,Burst,Electric,77216,2.0365,6.1293,-51.785,-54.634,-56.338,-54.1116,5.8174,6.69,244.608,115.716,-66.404,108.583
20220523,031127.740,11487.74,11493.79,916,804.921,Burst,Magnetic,77203,2.0363,6.1277,-51.782,-54.629,-56.3333,-54.1074,5.8176,6.69,244.605,115.71,-66.399,108.578
20220523,031305.380,11585.38,11587.97,917,449.97,Burst,Magnetic,80058,2.0751,6.4807,-52.573,-55.691,-57.3379,-55.0212,5.7666,6.66,245.244,117.1,-67.522,109.59
20220523,031728.900,11848.9,11853.22,918,572.384,Burst,Electric,87886,2.1819,7.5829,-54.567,-58.415,-59.9199,-57.3237,5.6305,6.58,247.059,120.966,-70.326,112.426
20220523,031728.900,11848.9,11853.22,918,576.118,Burst,Magnetic,87886,2.1819,7.5829,-54.567,-58.415,-59.9199,-57.3237,5.6305,6.58,247.059,120.966,-70.326,112.426
20200602,110017.86,39617.86,39623.9,919,1192.356,Burst,Electric,50672,1.6712,5.8917,-58.683,-48.921,-51.1067,-55.0902,9.3306,9.64,336.944,32.098,-59.448,33.532
20200725,070228.030,25348.03,25353.22,920,545.448,Burst,Electric,62579,1.8318,6.0582,-57.21,-54.418,-56.3126,-56.3945,10.1498,9.17,290.808,309.312,-66.888,313.665
20200725,070228.030,25348.03,25353.22,920,570.435,Burst,Magnetic,62579,1.8318,6.0582,-57.21,-54.418,-56.3126,-56.3945,10.1498,9.17,290.808,309.312,-66.888,313.665
20200725,070416.030,25456.03,25460.35,921,1243.833,Burst,Electric,65760,1.875,6.8488,-58.899,-55.781,-57.5992,-57.9907,10.1239,9.1,292.243,311.564,-67.951,316.03
20200725,070439.360,25479.36,25483.68,922,644.494,Burst,Electric,66452,1.8843,7.0408,-59.257,-56.065,-57.8675,-58.3251,10.1162,9.08,292.554,312.03,-68.171,316.547
20200725,070439.360,25479.36,25482.82,922,687.374,Burst,Magnetic,66439,1.8841,7.0373,-59.25,-56.06,-57.8625,-58.319,10.1163,9.08,292.548,312.022,-68.167,316.538
20200725,070502.690,25502.69,25507.87,923,1431.243,Burst,Electric,67156,1.8939,7.2421,-59.618,-56.352,-58.139,-58.6639,10.1082,9.06,292.87,312.514,-68.394,317.075
20200725,070502.690,25502.69,25509.6,923,1443.975,Burst,Magnetic,67181,1.8942,7.2501,-59.631,-56.363,-58.1486,-58.676,10.108,9.06,292.882,312.533,-68.402,317.094
20200725,070513.060,25513.06,25518.24,924,756.012,Burst,Electric,67462,1.898,7.3385,-59.772,-56.475,-58.2548,-58.8091,10.1048,9.06,293.009,312.739,-68.488,317.307
20200725,070513.060,25513.06,25514.78,924,608.519,Burst,Magnetic,67411,1.8973,7.3225,-59.746,-56.455,-58.2354,-58.7849,10.1054,9.06,292.986,312.702,-68.472,317.268
20200725,070537.250,25537.25,25549.34,925,1766.132,Burst,Electric,68277,1.9091,7.5956,-60.182,-56.802,-58.5635,-59.1961,10.0956,9.04,293.377,313.338,-68.739,317.925
20200725,070232.350,25352.35,25358.4,926,642.664,Burst,Electric,62719,1.8337,6.09,-57.286,-54.48,-56.3704,-56.4665,10.1482,9.17,290.872,309.407,-66.937,313.769
20200725,070232.350,25352.35,25358.4,926,622.611,Burst,Magnetic,62719,1.8337,6.09,-57.286,-54.48,-56.3704,-56.4665,10.1482,9.17,290.872,309.407,-66.937,313.769
20200725,070238.400,25358.4,25365.31,927,1535.468,Burst,Electric,62912,1.8363,6.1334,-57.39,-54.564,-56.4492,-56.5648,10.146,9.17,290.958,309.537,-67.003,313.91
20200725,070238.400,25358.4,25365.31,927,1053.251,Burst,Magnetic,62912,1.8363,6.1334,-57.39,-54.564,-56.4492,-56.5648,10.146,9.17,290.958,309.537,-67.003,313.91
20200725,070257.410,25377.41,25390.37,928,1672.074,Burst,Electric,63565,1.8452,6.2838,-57.741,-54.849,-56.7167,-56.8977,10.1394,9.15,291.252,309.984,-67.227,314.392
20200725,070257.410,25377.41,25390.37,928,1768.604,Burst,Magnetic,63565,1.8452,6.2838,-57.741,-54.849,-56.7167,-56.8977,10.1394,9.15,291.252,309.984,-67.227,314.392
20200725,070311.230,25391.23,25397.28,929,586.721,Burst,Electric,63871,1.8493,6.3605,-57.903,-54.981,-56.8411,-57.0514,10.1376,9.14,291.39,310.209,-67.329,314.62
20200725,070311.230,25391.23,25397.28,929,665.109,Burst,Magnetic,63871,1.8493,6.3605,-57.903,-54.981,-56.8411,-57.0514,10.1376,9.14,291.39,310.209,-67.329,314.62
20200725,070317.280,25397.28,25406.78,930,1189.796,Burst,Electric,64100,1.8524,6.418,-58.025,-55.079,-56.9344,-57.1668,10.1363,9.14,291.494,310.377,-67.406,314.791
20200725,070318.140,25398.14,25406.78,930,1145.705,Burst,Magnetic,64113,1.8526,6.4212,-58.032,-55.084,-56.9395,-57.1732,10.1363,9.14,291.499,310.387,-67.41,314.8
20200725,070321.600,25401.6,25412.83,931,2253.351,Burst,Electric,64253,1.8545,6.4564,-58.106,-55.145,-56.9966,-57.2437,10.1355,9.13,291.563,310.49,-67.457,314.905
20200725,070321.600,25401.6,25411.1,931,2274.411,Burst,Magnetic,64227,1.8542,6.45,-58.093,-55.134,-56.9862,-57.2309,10.1356,9.13,291.551,310.471,-67.448,314.886
20200725,070343.200,25423.2,25429.25,932,610.571,Burst,Electric,64814,1.8621,6.5971,-58.404,-55.386,-57.2247,-57.5257,10.1323,9.12,291.816,310.902,-67.644,315.323
20200725,070342.340,25422.34,25428.38,932,591.58,Burst,Magnetic,64788,1.8618,6.5907,-58.391,-55.375,-57.2143,-57.5128,10.1324,9.12,291.805,310.883,-67.635,315.304
20200725,070408.260,25448.26,25458.62,933,1636.933,Burst,Electric,65619,1.873,6.8097,-58.826,-55.724,-57.5446,-57.9226,10.1255,9.1,292.179,311.469,-67.906,315.924
20200725,070408.260,25448.26,25455.17,933,1541.063,Burst,Magnetic,65568,1.8724,6.7955,-58.8,-55.703,-57.5247,-57.8979,10.1261,9.1,292.156,311.434,-67.89,315.886
20210902,234250.11,85370.11,85375.3,934,784.492,Burst,Electric,85255,2.1428,5.9541,-51.86,-60.758,-62.2219,-55.818,6.8654,7.37,194.327,162.466,-74.06,154.309
20210902,234250.11,85370.11,85375.3,934,745.754,Burst,Magnetic,85255,2.1428,5.9541,-51.86,-60.758,-62.2219,-55.818,6.8654,7.37,194.327,162.466,-74.06,154.309
20210902,234258.75,85378.75,85384.8,935,675.203,Burst,Electric,85522,2.1465,5.9866,-51.934,-60.847,-62.3057,-55.8948,6.8612,7.37,194.421,162.633,-74.145,154.444
20210902,234258.75,85378.75,85383.07,935,634.26,Burst,Magnetic,85497,2.1461,5.9834,-51.927,-60.839,-62.298,-55.8876,6.8616,7.37,194.411,162.617,-74.137,154.431
20210902,234322.94,85402.94,85408.13,936,583.103,Burst,Electric,86223,2.1561,6.0745,-52.124,-61.073,-62.5156,-56.0928,6.8505,7.35,194.698,163.068,-74.363,154.805
20210902,234322.94,85402.94,85408.13,936,681.506,Burst,Magnetic,86223,2.1561,6.0745,-52.124,-61.073,-62.5156,-56.0928,6.8505,7.35,194.698,163.068,-74.363,154.805
20210902,234307.39,85387.39,85389.98,937,723.581,Burst,Magnetic,85726,2.1493,6.0121,-51.989,-60.913,-62.3667,-55.9524,6.8581,7.36,194.501,162.759,-74.208,154.549
20201108,024330.720,9810.72,9820.22,938,928.771,Burst,Electric,74666,1.9967,6.3047,-54.559,-58.704,-60.3365,-56.4411,9.5269,8.55,224.414,269.909,-72.119,276.285
20201108,024328.990,9808.99,9819.36,938,1169.297,Burst,Magnetic,74628,1.9961,6.2971,-54.541,-58.69,-60.3231,-56.4243,9.527,8.55,224.399,269.883,-72.109,276.253
20201107,223900,81540,81541.73,939,521.304,Burst,Electric,286481,4.9955,6.0997,25.29,25.672,26.2517,26.2306,21.33,21.62,353.803,286.01,69.117,257.741
20201107,223900,81540,81541.73,939,498.637,Burst,Magnetic,286481,4.9955,6.0997,25.29,25.672,26.2517,26.2306,21.33,21.62,353.803,286.01,69.117,257.741
20201107,225330.91,82410.91,82415.23,940,559.064,Burst,Electric,266228,4.7105,5.7719,25.356,27.402,28.0417,26.9076,21.29,21.59,356.355,295.331,69.814,271.327
20201107,225330.91,82410.91,82415.23,940,512.252,Burst,Magnetic,266228,4.7105,5.7719,25.356,27.402,28.0417,26.9076,21.29,21.59,356.355,295.331,69.814,271.327
20201107,225357.7,82437.7,82439.42,941,499.244,Burst,Electric,265634,4.7021,5.7625,25.36,27.457,28.0969,26.9288,21.29,21.59,356.398,295.586,69.823,271.726
20201107,225357.7,82437.7,82440.29,941,540.81,Burst,Magnetic,265623,4.702,5.7624,25.36,27.458,28.0978,26.9292,21.29,21.59,356.398,295.59,69.824,271.733
20201107,225433.98,82473.98,82476.58,942,615.296,Burst,Electric,264777,4.69,5.7497,25.366,27.531,28.1764,26.9594,21.2841,21.58,356.518,296.012,69.836,272.301
20201107,225433.98,82473.98,82476.58,942,631.294,Burst,Magnetic,264777,4.69,5.7497,25.366,27.531,28.1764,26.9594,21.2841,21.58,356.518,296.012,69.836,272.301
20201107,225448.67,82488.67,82492.99,943,589.034,Burst,Electric,264414,4.6848,5.7442,25.368,27.562,28.2101,26.9724,21.2815,21.58,356.569,296.193,69.841,272.544
20201107,225448.67,82488.67,82492.99,943,584.492,Burst,Magnetic,264414,4.6848,5.7442,25.368,27.562,28.2101,26.9724,21.2815,21.58,356.569,296.193,69.841,272.544
20201107,224735.81,82055.81,82056.67,944,567.452,Burst,Electric,274554,4.8279,5.9037,25.3,26.672,27.2825,26.6102,21.304,21.6,355.321,291.562,69.616,265.724
20201107,224735.81,82055.81,82058.4,944,619.585,Burst,Magnetic,274534,4.8276,5.9034,25.3,26.674,27.2842,26.6109,21.3038,21.6,355.324,291.571,69.616,265.738
20201107,224736.67,82056.67,82059.26,945,548.782,Burst,Electric,274514,4.8274,5.9031,25.3,26.676,27.2859,26.6116,21.3037,21.6,355.327,291.58,69.617,265.751
20201107,224736.67,82056.67,82059.26,945,616.528,Burst,Magnetic,274514,4.8274,5.9031,25.3,26.676,27.2859,26.6116,21.3037,21.6,355.327,291.58,69.617,265.751
20201107,224858.75,82138.75,82143.07,946,680.399,Burst,Magnetic,272579,4.8002,5.8717,25.31,26.842,27.4618,26.6708,21.3,21.6,355.503,292.411,69.675,267.052
20201107,225020.83,82220.83,82221.7,947,588.923,Burst,Electric,270704,4.7738,5.8422,25.32,27.003,27.6261,26.7377,21.3,21.6,355.771,293.313,69.723,268.315
20201107,225020.83,82220.83,82221.7,947,695.699,Burst,Magnetic,270704,4.7738,5.8422,25.32,27.003,27.6261,26.7377,21.3,21.6,355.771,293.313,69.723,268.315
20201107,225123.04,82283.04,82283.9,948,634.84,Burst,Electric,269252,4.7533,5.8194,25.324,27.127,27.7609,26.7896,21.2961,21.59,355.978,293.974,69.756,269.292
20201107,225123.04,82283.04,82283.9,948,617.32,Burst,Magnetic,269252,4.7533,5.8194,25.324,27.127,27.7609,26.7896,21.2961,21.59,355.978,293.974,69.756,269.292
20201107,225243.39,82363.39,82365.12,949,614.99,Burst,Electric,267367,4.7267,5.7898,25.345,27.296,27.9359,26.8643,21.29,21.59,356.248,294.843,69.794,270.561
20201107,225243.39,82363.39,82365.12,949,595.497,Burst,Magnetic,267367,4.7267,5.7898,25.345,27.296,27.9359,26.8643,21.29,21.59,356.248,294.843,69.794,270.561
20201107,225246.85,82366.85,82370.3,950,840.913,Burst,Magnetic,267267,4.7252,5.7882,25.346,27.305,27.9452,26.8686,21.29,21.59,356.262,294.886,69.796,270.629
20201107,225258.94,82378.94,82382.4,951,688.117,Burst,Electric,266984,4.7212,5.7838,25.35,27.331,27.9715,26.8806,21.29,21.59,356.301,295.007,69.801,270.819
20201107,225258.94,82378.94,82382.4,951,708.935,Burst,Magnetic,266984,4.7212,5.7838,25.35,27.331,27.9715,26.8806,21.29,21.59,356.301,295.007,69.801,270.819
20201230,224806.91,82086.91,82091.23,952,618.83,Burst,Electric,89736,2.2029,6.6503,-53.464,-63.629,-64.9541,-57.4741,7.9544,8.11,178.121,188.081,-77.431,184.343
20201230,224806.91,82086.91,82091.23,952,684.47,Burst,Magnetic,89736,2.2029,6.6503,-53.464,-63.629,-64.9541,-57.4741,7.9544,8.11,178.121,188.081,-77.431,184.343
20201230,224755.68,82075.68,82080,953,489.426,Burst,Electric,89407,2.1983,6.5997,-53.372,-63.531,-64.862,-57.382,7.9589,8.12,177.971,187.853,-77.346,184.047
20201230,224654.34,82014.34,82017.79,954,634.192,Burst,Electric,87594,2.1734,6.3339,-52.846,-62.984,-64.3466,-56.8666,7.9846,8.16,177.148,186.521,-76.856,182.453
20201230,224654.34,82014.34,82016.93,954,571.064,Burst,Magnetic,87581,2.1733,6.3321,-52.842,-62.98,-64.3429,-56.8629,7.9848,8.16,177.142,186.513,-76.853,182.442
20201230,224651.74,82011.74,82015.2,955,528.485,Burst,Electric,87517,2.1724,6.3232,-52.823,-62.96,-64.3245,-56.8445,7.9857,8.17,177.113,186.469,-76.835,182.387
20201230,224651.74,82011.74,82015.2,955,496.007,Burst,Magnetic,87517,2.1724,6.3232,-52.823,-62.96,-64.3245,-56.8445,7.9857,8.17,177.113,186.469,-76.835,182.387
20201230,224614.59,81974.59,81977.18,956,676.608,Burst,Magnetic,86409,2.1572,6.1691,-52.498,-62.616,-64.005,-56.525,8.0014,8.19,176.612,185.718,-76.524,181.44
20201230,224548.67,81948.67,81952.13,957,538.152,Burst,Electric,85658,2.147,6.0662,-52.275,-62.38,-63.7852,-56.3068,8.0122,8.21,176.288,185.208,-76.308,180.803
20201230,224548.67,81948.67,81950.4,957,475.518,Burst,Magnetic,85633,2.1466,6.0628,-52.268,-62.372,-63.7776,-56.2993,8.0125,8.21,176.278,185.191,-76.301,180.782
20201230,224540.03,81940.03,81944.35,958,856.043,Burst,Electric,85418,2.1436,6.0339,-52.203,-62.304,-63.7127,-56.2356,8.0157,8.21,176.192,185.044,-76.237,180.602
20201230,224540.03,81940.03,81942.62,958,823.646,Burst,Magnetic,85392,2.1433,6.0305,-52.195,-62.296,-63.705,-56.2281,8.0161,8.21,176.182,185.026,-76.23,180.581
20200217,172906.72,62946.72,62951.04,959,907.324,Burst,Magnetic,25593,1.3008,6.089,64.006,69.248,71.0446,66.6505,15.8645,14.48,305.067,86.552,69.529,110.502
20200217,172954.24,62994.24,62996.83,960,960.809,Burst,Magnetic,24504,1.2862,5.9311,63.617,68.346,70.2281,66.0751,15.6779,14.3,28.012,89.817,67.861,111.375
20170327,093031.680,34231.68,34234.27,961,570.125,Burst,Magnetic,49475,1.6368,5.8687,-56.815,-66.834,-68.4251,-60.639,16.8955,16.64,173.51,210.885,-75.836,213.737
20170327,093037.730,34237.73,34240.32,962,669.059,Burst,Magnetic,49649,1.6392,5.9169,-56.925,-66.942,-68.5269,-60.749,16.8965,16.64,173.53,210.955,-75.928,213.846
20200410,132132.83,48092.83,48098.88,963,1594.334,Burst,Electric,29748,1.3563,6.7185,64.5,73.205,74.6413,68.7285,14.4984,15.44,289.448,336.546,77.675,319.572
20200410,132132.83,48092.83,48098.02,963,1271.972,Burst,Magnetic,29758,1.3565,6.723,64.508,73.21,74.6453,68.736,14.4996,15.45,289.411,336.506,77.678,319.523
20200410,132155.3,48115.3,48123.07,964,2159.938,Burst,Electric,29161,1.3483,6.4755,64.104,72.968,74.4275,68.3241,14.4323,15.31,291.431,338.724,77.516,322.237
20200410,132155.3,48115.3,48123.07,964,2202.308,Burst,Magnetic,29161,1.3483,6.4755,64.104,72.968,74.4275,68.3241,14.4323,15.31,291.431,338.724,77.516,322.237
20200410,132216.9,48136.9,48146.4,965,3225.223,Burst,Magnetic,28606,1.3407,6.2595,63.693,72.689,74.1782,67.9023,14.3687,15.19,293.268,340.748,77.319,324.735
20200725,022615.650,8775.65,8781.7,966,995.597,Burst,Electric,338095,5.7192,6.4572,18.864,22.928,23.388,21.0131,21.92,22.14,57.333,307.887,71.897,281.323
20200725,022615.650,8775.65,8783.42,966,1044.077,Burst,Magnetic,338077,5.7189,6.4568,18.863,22.929,23.3893,21.0133,21.92,22.14,57.335,307.895,71.897,281.335
20200725,023021.020,9021.02,9028.8,967,2160.252,Burst,Electric,332719,5.6437,6.3703,18.796,23.283,23.7574,21.0883,21.91,22.13,58.021,310.449,71.962,284.682
20200725,023021.020,9021.02,9028.8,967,2278.029,Burst,Magnetic,332719,5.6437,6.3703,18.796,23.283,23.7574,21.0883,21.91,22.13,58.021,310.449,71.962,284.682
20200725,023156.060,9116.06,9121.25,968,1020.169,Burst,Electric,330629,5.6148,6.3375,18.78,23.418,23.898,21.1196,21.91,22.13,58.276,311.484,71.982,285.939
20200725,023156.060,9116.06,9121.25,968,1004.521,Burst,Magnetic,330629,5.6148,6.3375,18.78,23.418,23.898,21.1196,21.91,22.13,58.276,311.484,71.982,285.939
20200725,023346.660,9226.66,9235.3,969,1054.154,Burst,Electric,328195,5.5802,6.2982,18.752,23.586,24.0665,21.157,21.91,22.13,58.594,312.61,72.003,287.426
20200725,023346.660,9226.66,9234.43,969,981.448,Burst,Magnetic,328205,5.5803,6.2983,18.752,23.586,24.0658,21.1568,21.91,22.13,58.593,312.605,72.003,287.42
20200725,023410.850,9250.85,9255.17,970,1969.567,Burst,Electric,327718,5.5734,6.2904,18.75,23.62,24.1017,21.1643,21.91,22.13,58.657,312.852,72.007,287.715
20200725,023410.850,9250.85,9256.9,970,1891.974,Burst,Magnetic,327699,5.5731,6.2901,18.75,23.621,24.1031,21.1646,21.91,22.13,58.659,312.862,72.007,287.727
20200725,023428.990,9268.99,9271.58,971,1250.095,Burst,Electric,327344,5.568,6.2844,18.75,23.645,24.1305,21.1701,21.91,22.12,58.706,313.053,72.01,287.942
20200725,023428.990,9268.99,9271.58,971,1469.179,Burst,Magnetic,327344,5.568,6.2844,18.75,23.645,24.1305,21.1701,21.91,22.12,58.706,313.053,72.01,287.942
20200725,023431.580,9271.58,9277.63,972,2752.147,Burst,Electric,327250,5.5667,6.2829,18.75,23.652,24.1377,21.1715,21.91,22.12,58.718,313.104,72.011,287.998
20200725,023514.780,9314.78,9320.83,973,1074.348,Burst,Electric,326285,5.5533,6.2678,18.747,23.717,24.2067,21.1889,21.91,22.12,58.84,313.578,72.018,288.562
20200725,023514.780,9314.78,9319.97,973,1006.063,Burst,Magnetic,326295,5.5535,6.2679,18.747,23.716,24.2061,21.1887,21.91,22.12,58.839,313.574,72.018,288.557
20200725,023526.880,9326.88,9331.2,975,547.037,Burst,Electric,326022,5.5499,6.2638,18.745,23.734,24.2236,21.1945,21.91,22.12,58.872,313.69,72.019,288.709
20200725,023526.880,9326.88,9331.2,975,472.347,Burst,Magnetic,326022,5.5499,6.2638,18.745,23.734,24.2236,21.1945,21.91,22.12,58.872,313.69,72.019,288.709
20200725,023539.840,9339.84,9346.75,976,1074.54,Burst,Electric,325690,5.5455,6.2588,18.743,23.755,24.2449,21.2016,21.91,22.12,58.913,313.833,72.021,288.894
20200725,023539.840,9339.84,9346.75,976,1075.636,Burst,Magnetic,325690,5.5455,6.2588,18.743,23.755,24.2449,21.2016,21.91,22.12,58.913,313.833,72.021,288.894
20200725,022639.840,8799.84,8805.02,977,2106.342,Burst,Electric,337581,5.7119,6.4484,18.856,22.964,23.4236,21.0171,21.92,22.14,57.4,308.124,71.904,281.651
20200725,023604.030,9364.03,9374.4,978,2225.896,Burst,Electric,325100,5.5374,6.2498,18.738,23.794,24.2838,21.2131,21.9085,22.12,58.986,314.092,72.025,289.23
20200725,023604.030,9364.03,9372.67,978,2126.534,Burst,Magnetic,325119,5.5377,6.2501,18.739,23.793,24.2825,21.2128,21.9086,22.12,58.984,314.084,72.025,289.219
20200725,023629.090,9389.09,9398.59,979,3512.671,Burst,Electric,324567,5.5298,6.2412,18.734,23.831,24.3208,21.2213,21.9044,22.12,59.056,314.338,72.029,289.548
20200725,023629.950,9389.95,9397.73,979,3371.428,Burst,Magnetic,324567,5.5298,6.2412,18.734,23.831,24.3208,21.2213,21.9044,22.12,59.056,314.338,72.029,289.548
20200725,023641.180,9401.18,9406.37,980,1088.576,Burst,Electric,324352,5.5267,6.2377,18.733,23.846,24.3357,21.2246,21.9027,22.12,59.084,314.438,72.031,289.676
20200725,023641.180,9401.18,9404.64,980,1108.918,Burst,Magnetic,324370,5.527,6.238,18.733,23.844,24.3344,21.2243,21.9028,22.12,59.082,314.429,72.03,289.665
20200725,023650.690,9410.69,9422.78,981,4492.852,Burst,Electric,324071,5.5227,6.2331,18.731,23.865,24.3551,21.2289,21.9005,22.12,59.121,314.567,72.033,289.844
20200725,023650.690,9410.69,9423.65,981,4821.305,Burst,Magnetic,324061,5.5226,6.233,18.73,23.866,24.3558,21.2291,21.9005,22.12,59.122,314.572,72.033,289.849
20200725,023841.280,9521.28,9525.6,982,993.679,Burst,Electric,321759,5.4895,6.1968,18.723,24.025,24.5252,21.2817,21.9,22.12,59.423,315.734,72.049,291.207
20200725,023840.420,9520.42,9525.6,982,1034.894,Burst,Magnetic,321768,5.4897,6.1969,18.723,24.025,24.5245,21.2815,21.9,22.12,59.422,315.73,72.048,291.202
20200725,024140.990,9700.99,9709.63,983,1077.589,Burst,Electric,317718,5.4329,6.1349,18.72,24.308,24.8255,21.3627,21.9,22.11,59.938,317.653,72.074,293.491
20200725,024140.990,9700.99,9709.63,983,1080.334,Burst,Magnetic,317718,5.4329,6.1349,18.72,24.308,24.8255,21.3627,21.9,22.11,59.938,317.653,72.074,293.491
20200725,024204.320,9724.32,9736.42,984,2096.03,Burst,Electric,317158,5.425,6.1265,18.72,24.347,24.8656,21.3752,21.8983,22.11,60.009,317.904,72.077,293.802
20200725,024204.320,9724.32,9734.69,984,2215.088,Burst,Magnetic,317178,5.4253,6.1268,18.72,24.346,24.8643,21.3748,21.8984,22.11,60.007,317.895,72.077,293.791
20200725,024221.600,9741.6,9750.24,985,1078.02,Burst,Electric,316795,5.4202,6.1214,18.72,24.373,24.8889,21.383,21.8957,22.11,60.053,318.059,72.079,293.994
20200725,024223.330,9743.33,9750.24,985,1081.859,Burst,Magnetic,316775,5.4199,6.1211,18.72,24.375,24.8902,21.3834,21.8955,22.11,60.056,318.068,72.08,294.005
20200725,024226.780,9746.78,9751.97,986,1038.592,Burst,Electric,316715,5.4191,6.1202,18.72,24.379,24.8941,21.3847,21.8951,22.11,60.063,318.094,72.08,294.037
20200725,024226.780,9746.78,9753.7,986,1041.327,Burst,Magnetic,316694,5.4188,6.1199,18.72,24.38,24.8954,21.3851,21.895,22.11,60.066,318.102,72.08,294.047
20200725,024229.380,9749.38,9760.61,987,3200.258,Burst,Electric,316583,5.4173,6.1183,18.72,24.388,24.9025,21.3875,21.8942,22.11,60.079,318.15,72.081,294.106
20200725,024229.380,9749.38,9762.34,987,3095.708,Burst,Magnetic,316563,5.4171,6.118,18.72,24.39,24.9038,21.3879,21.894,22.11,60.082,318.159,72.081,294.117
20200725,022727.360,8847.36,8850.82,988,1113.103,Burst,Electric,336570,5.6976,6.4318,18.84,23.029,23.4936,21.0297,21.92,22.14,57.528,308.639,71.917,282.292
20200725,024244.930,9764.93,9777.02,989,2322.64,Burst,Electric,316211,5.4124,6.113,18.72,24.415,24.9265,21.3955,21.8915,22.11,60.124,318.31,72.083,294.304
20200725,024244.930,9764.93,9777.02,989,2076.61,Burst,Magnetic,316211,5.4124,6.113,18.72,24.415,24.9265,21.3955,21.8915,22.11,60.124,318.31,72.083,294.304
20200725,024355.780,9835.78,9841.82,990,1132.87,Burst,Electric,314726,5.3911,6.0894,18.72,24.518,25.038,21.4392,21.89,22.11,60.317,319.086,72.093,295.135
20200725,024355.780,9835.78,9841.82,990,1043.021,Burst,Magnetic,314726,5.3911,6.0894,18.72,24.518,25.038,21.4392,21.89,22.11,60.317,319.086,72.093,295.135
20200725,024620.060,9980.06,9984.38,991,1106.626,Burst,Electric,311519,5.3461,6.0416,18.734,24.753,25.277,21.5148,21.89,22.1,60.723,320.559,72.116,296.872
20200725,024619.200,9979.2,9984.38,991,1018.382,Burst,Magnetic,311528,5.3462,6.0417,18.734,24.753,25.2763,21.5145,21.89,22.1,60.722,320.554,72.116,296.866
20200725,024813.250,10093.25,10100.16,992,1160.677,Burst,Electric,308938,5.3101,6.0034,18.753,24.938,25.4706,21.5884,21.89,22.1,61.05,321.795,72.137,298.237
20200725,024813.250,10093.25,10099.3,992,1117.088,Burst,Magnetic,308947,5.3102,6.0036,18.753,24.937,25.4698,21.5881,21.89,22.1,61.049,321.79,72.137,298.232
20200725,024911.140,10151.14,10157.18,993,1045.573,Burst,Electric,307670,5.2919,5.9843,18.762,25.034,25.5736,21.6194,21.8876,22.1,61.22,322.442,72.148,298.915
20200725,024911.140,10151.14,10157.18,993,1108.283,Burst,Magnetic,307670,5.2919,5.9843,18.762,25.034,25.5736,21.6194,21.8876,22.1,61.22,322.442,72.148,298.915
20200725,025212.580,10332.58,10338.62,994,1217.508,Burst,Electric,303562,5.2346,5.9248,18.795,25.336,25.886,21.7404,21.88,22.09,61.737,324.356,72.19,301.031
20200725,025212.580,10332.58,10340.35,994,1202.593,Burst,Magnetic,303543,5.2343,5.9245,18.795,25.337,25.8874,21.741,21.88,22.09,61.739,324.365,72.19,301.041
